MAINUPC,ITEMNAME,SizeName,PackName,ItemPrice,TOTALQTY_MULTI,CaseCost,Margin,ItemTypeDesc
171925600219,LONG TRAIL CBD BLACKBERRY,12 OZ,Single,0.00,0,0.00,0.00,
172695990594,BOULEVARD SIXTH ALE,12 OZ,Single,0.00,0,,0.00,
172695990596,BOULEVARD TANK,12 OZ,Single,0.00,0,,0.00,
172695990738,BOULEVARD,12 OZ,Single,0.00,0,,0.00,
172695991181,FLING CRAFT COCKTAIL MAI TAI,12 OZ,Single,0.00,0,,0.00,
172695991199,BOULEVARD RESTLESS,16 OZ,Single,0.00,0,,0.00,
172695991247,BOULEVARD HAZY IIPA 16 OZ CAN,16 OZ,Single,0.00,0,,0.00,
174304111204,NAUTI SELTZER,12 OZ,Single,0.00,0,,0.00,
174730100328,KENTUCKY PKG BOURBON ALE,12 OZ,Single,0.00,0,,0.00,
174730102070,KENTUCKY BOURBON BARREL,12 OZ,Single,0.00,0,,0.00,
174825273941,BROAD BROOK,16 OZ,Single,0.00,0,,0.00,
174825273961,BROAD BROOK,16 OZ,Single,0.00,0,,0.00,
175283073068,SWING OIL PIN SEEKER IPA 16 OZ,16 OZ,Single,0.00,0,,0.00,
175643500141,OTTER CREEK,12 OZ,Single,0.00,0,,0.00,
175643590101,SHED BREWERY ALE 12 OZ. BTL.,12 OZ,Single,0.00,0,,0.00,
175643590102,SHED BREWERY IPA 12 OZ. BTL.,12 OZ,Single,0.00,0,,0.00,
178036915307,PEAK ORGANIC IPA 12 OZ CAN,12 OZ,Single,0.00,0,,0.00,
178036917173,SHIPYARD FINDER,16 OZ,Single,0.00,0,,0.00,
181246500195,ALESMITH SPEEDWAY STOUT 16 OZ,16 OZ,Single,0.00,0,,0.00,
181849001312,PRIMA BARISTA,200ML,Single,0.00,0,,0.00,
18195400002,PERONI REG.6 PK. BTL.,12 OZ,6-Pack,0.00,0,33.99,0.00,
18195400004,PERONI REG. 12 OZ BTL. 12 PK,12 OZ,12-Pack,0.00,-11 | -27,30.18,0.00,M
181957801035,TWO ROADS LIL HEAVEN 12 OZ CAN,12 OZ,Single,0.00,0,28.23,0.00,
18310300001,LOOSEN BROS RIESLING,750ML,,0.00,0,104.00,0.00,
18310300002,VILLA WOLF GEWURZTRAMINER,750ML,,0.00,0,0.00,0.00,
18349100011,GRAYSON CELLARS PINOT NOIR,750ML,,0.00,0,,0.00,
18349100019,BLOCK NINE PINOT NOIR,750ML,,0.00,0,108.00,0.00,
185067700613,HOOP TEA MANGO 16 OZ CAN,16 OZ,Single,0.00,0,,0.00,
185222300600,A FANTASTIC VOYAGE (CVB) IPA,16 OZ,Single,0.00,0,,0.00,
185375900030,SOUTHERN TIER,12 OZ,Single,0.00,0,,0.00,
185419400701,EARTH FIRST MALBEC,750ML,,0.00,0,,0.00,
185476300713,CLOWN SHOES,16 OZ,Single,0.00,0,,0.00,
185476300716,CLOWN SHOES DOUBLE IPA,16 OZ,Single,0.00,0,,0.00,
185476300731,CLOWN SHOES SPACE CAKE IIPA,16 OZ,Single,0.00,0,,0.00,
185476300766,CLOWN SHOES,16 OZ,Single,0.00,0,,0.00,
185499200328,FINCH CHIMERA 16 OZ CAN,16 OZ,Single,0.00,0,,0.00,
185499200343,FINCH SKULL HAMMER 16 OZ,16 OZ,Single,0.00,0,,0.00,
185506700628,LYMAN ORCHARD APPLE 16 OZ CAN,16 OZ,Single,0.00,0,,0.00,
185531000804,CROOK & MARKER RED VARIETY ,11.5,8-Pack,0.00,0,34.55,0.00,
185689500370,WOLF PUP BY GOLDEN ROAD,12 OZ,Single,0.00,0,,0.00,
185706100803,FIREFLY HOLLOW,12 OZ,Single,0.00,0,0.00,0.00,
185706100805,FIREFLY HOLLOW,12 OZ,Single,0.00,0,,0.00,
18598300005,RAMEY RUSSIAN RIVER CHARD.,750ML,,0.00,0,,0.00,
18598300009,RAMEY HYDE VINEYARD CHARD.,750ML,,0.00,0,,0.00,
18598300010,RAMEY NAPA VALLEY CAB,750ML,,0.00,0,,0.00,
186000011630,TGI FRIDAYS,16 OZ,Single,0.00,0,,0.00,
186000175340,SUPERBIRD PALOMA 12 OZ CAN,12 OZ,Single,0.00,0,,0.00,
18602800007,DIPLOMATICO ANEJO,750ML,,0.00,0,,0.00,
186098400043,MACKJACK HARD CIDER,16 OZ,Single,0.00,0,,0.00,
186272900029,MIGHTY SWELL MANGO,12 OZ,Single,0.00,0,,0.00,
186297200033,DROP RED BLEND,200ML,Single,0.00,0,,0.00,
186321002975,GENO AURIEMMA PINOT GRIGIO,750ML,,0.00,0,,0.00,
18632100300,GENO AURIEMMA CAB./MERLOT,750ML,,0.00,0,,0.00,
186326700005,NEWBURGH MEGA BOSS IPA 16 OZ.,16 OZ,Single,0.00,0,,0.00,
18636001003,COLLECTIVE ART,16 OZ,4-Pack,0.00,0,,0.00,
18636001012,COLLECTIVE ART,16 OZ,4-Pack,0.00,0,,0.00,
18636005002,COLLECTIVE ART IMPERIAL IPA,16 OZ,4-Pack,0.00,0,,0.00,
18636005020,COLLECTIVE ART HAZY IPA,16 OZ,4-Pack,0.00,0,,0.00,
186534000040,ISLAND LAGER 12 OZ CAN,12 OZ,Single,0.00,0,,0.00,
186580000011,RADIANT PIG,16 OZ,Single,0.00,0,,0.00,
186763600001,FISHERS ISLAND LEMONADE,12 OZ,Single,0.00,0,0.00,0.00,
186956600004,FIREFLY HOLLOW,12 OZ,Single,0.00,0,,0.00,
186956600006,FIREFLY HOLLOW,12 OZ,Single,0.00,0,,0.00,
18722912728,LUXARDO MARASCHINO CHERRIS,12 OZ,,0.00,0,17.00,0.00,
18873900000,CALDERA IPA 12 OZ CAN,12 OZ,6-Pack,0.00,0,,0.00,
18898500003,JOEL GOTT UNOAKED CHARD.,750ML,,0.00,0,120.00,0.00,
18898500011,JOEL GOTT SAUV BLANC,750ML,,0.00,0,120.00,0.00,
18898500013,JOEL GOTT CAB SAUV,750ML,,0.00,0,128.00,0.00,
18911300029,LES AMOURIERS,750ML,,0.00,0,,0.00,
18911300031,LAUDUN CHUSCLAN,750ML,,0.00,0,,0.00,
18911300032,LAUDUN CHUSCLAN,750ML,,0.00,0,,0.00,
18911300040,RESERVE DE LA SAURINE,750ML,,0.00,0,,0.00,
18911300091,AURIOLA CHATEAUNEUF DU PAPE,750ML,,0.00,0,,0.00,
19541415431,PASSOA PASSION FRUIT LIQ.,750ML,,0.00,0,0.00,0.00,
19638300191,FRE CAB SAUV,187ML,4-Pack,0.00,0,48.00,0.00,
19638300194,FRE CHARDONNAY ,187ML,4-Pack,0.00,0,48.00,0.00,
19685219341,WYNK BLACK CHERRY 5MG,12 OZ,6-Pack,0.00,0,85.49,0.00,
19685250050,WYNK LIME 5MG,12 OZ,6-Pack,0.00,0,85.49,0.00,
19685251367,BENJI IPA CAN,16 OZ,4-Pack,0.00,0,75.00,0.00,
19685297690,WYNK MANGO 5MG,12 OZ,6-Pack,0.00,0,85.49,0.00,
3058080123475,VEUVE DU VERNAY BRUT,187ML,2-PACK,0.00,0,54.00,0.00,
3107160020125,LARRESSINGLE ARMAGNAC V.S.O.P.,750ML,,0.00,0,47.00,0.00,
3219820006025,MARTELL VSOP RED BARREL VSOP,750ML,,0.00,0,,0.00,
3263280121262,TOMTIT SAUV.BLANC,750ML,,0.00,0,112.00,0.00,
3263810146819,COMBE D'ARGENT CAB SAUV,750ML,,0.00,0,88.00,0.00,
3268950004159,VETRICCIE ROSE,750ML,,0.00,0,,0.00,
3274510003616,DOLIN GENEPY,750ML,,0.00,0,24.66,0.00,
3280110280005,ROSE PISCINE ROSE,750ML,,0.00,0,,0.00,
3282946032063,NICOLAS FEUILLATTE BRUT,750ML,,0.00,0,175.96,0.00,
3288571500410,APREMONT VIN DE SAVOIE,750ML,,0.00,0,,0.00,
3292149783198,CHATEAU CASTAGNAC RED,750ML,,0.00,0,96.00,0.00,
3297364037019,CH.DROUIN CALVADOS,375ML,,0.00,0,16.50,0.00,
3327640001363,CH. LAVAL CUVEE NOEMIE RED,750ML,,0.00,0,,0.00,
3343132498145,JS BOURGOGNE PINOT NOIR,750ML,,0.00,0,,0.00,
3343138742303,JULES DU SOUZY BOURGOGNE,750ML,,0.00,0,,0.00,
33549016041,CHATEAU LA SABLIERE FONGRAVE,750ML,,0.00,0,,0.00,
33549016043,CHATEAU SABLIERE FONGRAVE,750ML,,0.00,0,,0.00,
33598801904,DOMAINE DE POUY WHITE,750ML,,0.00,0,80.24,0.00,
3365810012511,ESPRIT DE FLORE MALBEC,750ML,,0.00,0,,0.00,
33659100221,LES BARONNES BOURGEOIS,750ML,,0.00,0,,0.00,
3372220000533,BRUMONT PETIT TORUS,750ML,,0.00,0,98.00,0.00,
3376823123194,LA TULIPE MERLOT,750ML,,0.00,0,,0.00,
3378482102671,VALLEE DES ROIS,750ML,,0.00,0,,0.00,
34436600120,D'AUBARETRED SYRAH/GRENACHE,750ML,,0.00,0,,0.00,
3450301146131,CHATEAU LECONTE MARQUEY,750ML,,0.00,0,,0.00,
3450301155157,CH. LECONTE MARQUEY,750ML,,0.00,0,,0.00,
3451271001994,DOMAINE ALAIN GEOFFROY CHABLIS,750ML,,0.00,0,,0.00,
3451800013092,CHATEAU LA TOUR CORDOUAN MEDOC,750ML,,0.00,0,11.99,0.00,
3458301121110,BANDOL L'OLIVETTE RED BLEND,750ML,,0.00,0,240.00,0.00,
3458301251114,BANDOL L'OLIVETTE ROSE,750ML,,0.00,0,198.00,0.00,
3458309251116,MONT CUME ROSE,750ML,,0.00,0,,0.00,
3458309261115,MARE NOSTRUM ROSE,750ML,,0.00,0,120.00,0.00,
3474900020340,PAVILLON ROYAL UNOAKED CHARD.,750ML,,0.00,0,,0.00,
3474900031285,DE MAR ROSE,750ML,,0.00,0,,0.00,
34777201003,DOMAINE DES ECHARDDIERES,750ML,,0.00,0,,0.00,
3485851511115,LOUIS MAX BOURGOGNE CHARDONNAY,750ML,,0.00,0,0.00,0.00,
3486030000307,CH. DE TROUSE RED BORDEAUX,750ML,,0.00,0,112.00,0.00,
34953361113,CHATEAU BEAU-SITE,750ML,,0.00,0,,0.00,
3500610087554,DOMAINE DE LA MADONE,750ML,,0.00,0,,0.00,
3520727510202,CHATEUA CAPDET RED WINE,750ML,,0.00,0,,0.00,
3520727514606,CH. GUITIGNAN RED BLEND,750ML,,0.00,0,,0.00,
3520727518208,CHATEAU CAPDET CRU BOURGEOIS,750ML,,0.00,0,198.00,0.00,
3520727815802,CHATEAU BEAUSEJOUR HOSTENS,750ML,,0.00,0,0.00,0.00,
3521211002203,CHATEAU PUECH-HAUT RED WINE,750ML,,0.00,0,,0.00,
3521211112209,CHATEAU PUECH HAUT,750ML,,0.00,0,,0.00,
3523890132158,CHATEAU TOUR GRAND MAYNE,750ML,,0.00,0,,0.00,
3527941132111,SAVIGNY LES BEAUNE,750ML,,0.00,0,,0.00,
3527941141113,MARSANNAY LES AIGES PRUNIERS,750ML,,0.00,0,,0.00,
3527941171912,FOUG. DE BEAUCLAIR MARSANNAY,750ML,,0.00,0,,0.00,
3527941180419,FOUGEYRAY DE BEAUCLAIR,750ML,,0.00,0,,0.00,
3527941190418,FOUG. DE BEAUCLAIR PINOT NOIR,750ML,,0.00,0,150.00,0.00,
3591440001018,BARON FUENTE ROSE DOLORES,750ML,,0.00,0,,0.00,
3591440888015,LETE-VAUTRAIN,750ML,,0.00,0,,0.00,
3592681821199,CHATEAU DE RIBEBON,750ML,,0.00,0,96.00,0.00,
3593300005341,CHATEAU LAROQUE MARGAUX,750ML,,0.00,0,,0.00,
3593300005969,CHATEAU LES TOURS DE BAYARD,750ML,,0.00,0,148.00,0.00,
3660600002711,DOUDET NAUDIN PINOT NOIR,750ML,,0.00,0,108.00,0.00,
3660600002728,DOUDET NAUDIN CHARDONNAY,750ML,,0.00,0,108.00,0.00,
3660600034606,DOUDET NAUDIN ROSE PINOT NOIR,750ML,,0.00,0,0.00,0.00,
3661303210151,REFLET DE LAFITTE CARCASSET,750ML,,0.00,0,,0.00,
3700013192262,CASANOVA ORANGE VERMENITHU,750ML,,0.00,0,120.00,0.00,
3700014502091,CHATEAU FOURNEY SAINT EMILION,750ML,,0.00,0,19.67,0.00,
3700209600311,G VINE FLORAISON,750ML,,0.00,0,,0.00,
3700209600366,G VINE NOUAISON,750ML,,0.00,0,,0.00,
3760003470190,THIERRY VERNON ROSE SANCERRE,750ML,,0.00,0,200.00,0.00,
3760003470237,THIERRY VERNON SANCERRE WHITE,750ML,,0.00,0,228.00,0.00,
3760021771118,CHATEAU PARADIS ROUGE,750ML,,0.00,0,13.50,0.00,
3760031472913,BASTIDE MIRAFLORS,750ML,,0.00,0,,0.00,
3760039901316,RUHLMANN 2016 RIESLING,750ML,,0.00,0,,0.00,
3760039901613,RUHLMANN GEWURZTRAMINER,750ML,,0.00,0,78.00,0.00,
3760039901712,RUHLMANN PINOT NOIR,750ML,,0.00,0,,0.00,
3760039901910,CREMANT RUHLMANN BRUT,750ML,,0.00,0,80.00,0.00,
3760045370304,PICPOUL DE PINET WHITE,750ML,,0.00,0,,0.00,
3760060190468,GRANGEON CHATEAUNEUF DU PAPE,750ML,,0.00,0,20.67,0.00,
3760060198792,DOMAINE DE CRISTIA CH.DU.PAPE,750ML,,0.00,0,35.00,0.00,
3760071130729,SLURP CAB.SAUV,750ML,,0.00,0,,0.00,
3760071130866,SLURP CHARDONNAY,750ML,,0.00,0,,0.00,
3760078971400,DOMAINE ADRIEN BESSON CHABLIS,750ML,,0.00,0,15.49,0.00,
3760094286243,DEMOISELLE DE GASCOGNE,750ML,,0.00,0,,0.00,
3760098692019,SANCERRE CUVEE PRESTIGE,750ML,,0.00,0,,0.00,
3760131260120,CHATEAU STE. PIERRE ROSE,750ML,,0.00,0,,0.00,
3760164206362,SAINT-ROMAIN WHITE BURGUNDY,750ML,,0.00,0,,0.00,
3760164207567,HAUTES COTES DE BEAUNE,750ML,,0.00,0,,0.00,
3760164207581,SAINT-ROMAIN RED BURGUNDY,750ML,,0.00,0,,0.00,
3760175962431,CHATEAU TUILERIE PAGES,750ML,,0.00,0,,0.00,
3760182392580,LES ANNEES FOLLES CABARDES,750ML,,0.00,0,,0.00,
3760199160585,LE CHANT DU MERLE SANCERRE,750ML,,0.00,0,204.00,0.00,
3760199160776,LE CHANT DU MERLE ROSE,750ML,,0.00,0,162.00,0.00,
3760218910016,DOMAINE A DEUX TOURAINE,750ML,,0.00,0,,0.00,
3760221110120,DEMOISELLES DE LA FALGUE,750ML,,0.00,0,,0.00,
3760236590351,MAS DE SAINTE CROIX VALREAS,750ML,,0.00,0,120.00,0.00,
3760275220226,JEAN MARC VIGNERON TOURAINE,750ML,,0.00,0,,0.00,
3760275220318,BIET JEAN MARC,750ML,,0.00,0,,0.00,
3760324290286,CHATEAU HAUT PERDRIAS BLAYE,750ML,,0.00,0,108.00,0.00,
3770005597337,MEURGER CHABLIS,750ML,,0.00,0,,0.00,
3770009280006,DENIZOT SANCERRE,750ML,,0.00,0,,0.00,
3770017990027,DOMAINE GIRAULT ROSE SANCERRE,750ML,,0.00,0,198.00,0.00,
3770027997214,PICPOUL DE PINET VILLA ST.JEAN,750ML,,0.00,0,102.00,0.00,
4011511000065,ST. LUDWIN RIESLING SPATLESE,750ML,,0.00,0,,0.00,
4014964007773,KOSTRITZER BLACK CAN,16 OZ,4-Pack,0.00,0,38.28,0.00,
4079400332024,WOLTERS PILSENER,16 OZ,4-Pack,0.00,0,29.99,0.00,
408170600003,CHIMAY BELGIAN ALE,12 OZ,Single,0.00,0,,0.00,
40851270,BARTLES & JAYMES MARG,355ML,Single,0.00,0,,0.00,
40854860,B & J SANGRIA,12 OZ,Single,0.00,0,,0.00,
4260072660724,DIEHL RIESLING,1.0L,,0.00,0,96.00,0.00,
4601728012007,HUSKY VODKA,750ML,,0.00,0,,0.00,
461126910171,RED BULL SUGAR FREE,8 OZ,4-Pack,0.00,0,36.98,0.00,
4823021801328,NEMIROFF HONEY PEPPER,750ML,,0.00,0,,0.00,
4840526005808,CHOCOLATO CHOCOLATE,750ML,,0.00,0,,0.00,
4920321004258,KURA JAPANESE WHISKY,750ML,,0.00,0,,0.00,
5000267023625,JOHNNIE WALKER BLACK LABEL,1.0L,,0.00,0,0.00,0.00,
5000267117447,JOHNNIE WALKER PLATINUM,1.0L,Single,0.00,0,,0.00,
500100000,DEPOSIT,,,0.00,0,0.00,0.00,
500200000,DEPOSIT RETURN,,,0.00,0,0.00,0.00,
500300000,TAX ITEM,,,0.00,0,0.00,0.00,
500400000,NON-TAX ITEM,,,0.00,0,0.00,0.00,
500500000,WINE,,,0.00,0,0.00,0.00,
500600000,BEER,,,0.00,0,0.00,0.00,
500700000,LIQUOR,,,0.00,0,0.00,0.00,
5010296169164,BROCKMANS GIN,750ML,,0.00,0,,0.00,
5011007015381,JAMESON 18 YEAR LIMITED RESER,750ML,,0.00,0,,0.00,
5013261012175,BURN MCKENZIE SCOTCH,1.0L,,0.00,0,0.00,0.00,
5029704218189,BLACK BOTTLE BLENDED,750ML,,0.00,0,,0.00,
5060398440159,ARBIKIE KIRSTY GIN,750ML,,0.00,0,27.00,0.00,
5060398440166,ARBIKIE AK'S GIN,750ML,,0.00,0,29.58,0.00,
5060732360075,DS TAYMAN 12 YEARS OLD,750ML,,0.00,0,53.33,0.00,
5200100970028,XENOS MERLOT,750ML,,0.00,0,,0.00,
5203885002700,ASSYRTIKO SANTORINI TRYGOS,750ML,,0.00,0,,0.00,
5206406002005,BLINC BRUT,750ML,,0.00,0,,0.00,
5285002861162,IXSIR ALTITUDES RED BLEND,750ML,,0.00,0,,0.00,
5285002861285,IXSIR ALTITUDES ROSE,750ML,,0.00,0,,0.00,
560031219033,PORTADA WHITE ,750ML,,0.00,0,80.00,0.00,
5600312190489,PORTADA RED BLEND,750ML,,0.00,0,76.00,0.00,
5600312192049,PAXIS RED BLEND,750ML,,0.00,0,72.00,0.00,
5600312192278,PAXIS ROSE,750ML,,0.00,0,60.00,0.00,
5600333030306,SUBSIDIO RED,750ML,,0.00,0,,0.00,
5603802400167,OCEANUS RED BLEND,750ML,,0.00,0,,0.00,
5604424317000,LAB RED BLEND,3.0L,,0.00,0,80.00,0.00,
5604424332003,LAB WHITE WINE,3.0L,,0.00,0,80.00,0.00,
5604742000073,AZUL PORTUGAL DOURO,750ML,,0.00,0,,0.00,
5604742001377,TOUCAS VINHO VERDE,750ML,,0.00,0,,0.00,
5608527000722,M.J. FREITAS RED BLEND,5.0L,,0.00,0,,0.00,
58720200405,UDACA RED BLEND,5.0L,,0.00,0,80.00,0.00,
58720200406,UDACA WHITE BLEND,5.0L,,0.00,0,80.00,0.00,
5901359054933,PRAZUBR LAGER 16 OZ CAN,16 OZ,4-Pack,0.00,0,27.60,0.00,
5901359074269,KOZEL LAGER 16 OZ CAN,16 OZ,4-Pack,0.00,0,35.46,0.00,
5901359074290,KOZEL CERNY,16 OZ,4-Pack,0.00,0,35.46,0.00,
5901359412030,DEBOWE LAGER 16 OZ CAN,16 OZ,4-Pack,0.00,0,32.28,0.00,
5905927041516,PERLA CHMIELOWA CAN,16 OZ,4-Pack,0.00,0,36.96,0.00,
5905927044449,PERLA EXPORT CAN,16 OZ,4-Pack,0.00,0,36.96,0.00,
594600000,MODELO ESPECIAL BTL,12 OZ,24-Pack,0.00,-14 | -455 | -102,27.10,0.00,M
594800000,PILSNER URQUELL,12 OZ,12-Pack,0.00,-2 | -1,31.73,0.00,M
595500000,BLUE MOON BTL,12 OZ,24-Pack,0.00,0,27.08,0.00,
60031623992,WILD MOON CUCUMBER,375ML,,0.00,0,0.00,0.00,
60031623993,WILD MOON ROSE,375ML,,0.00,0,0.00,0.00,
60031623994,WILD MOON LAVENDER,375ML,,0.00,0,0.00,0.00,
60031623995,WILD MOON BIRCH,375ML,,0.00,0,19.29,0.00,
60031623996,WILD MOON CHAI,375ML,,0.00,0,0.00,0.00,
6004342000821,MATYS SAUVIGNON BLANC,750ML,,0.00,0,,0.00,
6004342001347,K & V HARMONIE RED,750ML,,0.00,0,0.00,0.00,
6005023001663,RESTORE RED WINE,750ML,,0.00,0,,0.00,
6005023001687,RESTORE WHITE WINE,750ML,,0.00,0,,0.00,
6005023001700,ZIN PIN ZINFANDEL PINTOTAGE,750ML,,0.00,0,,0.00,
6009653421778,LAM WHITE BLEND,750ML,,0.00,0,,0.00,
6009653421846,LAM PINOTAGE,750ML,,0.00,0,,0.00,
6009667530428,BLOEM SYRAH-MOURVEDRE,750ML,,0.00,0,,0.00,
6009679891074,STELLAR ORGANIC SHIRAZ,750ML,,0.00,0,8.66,0.00,
6009679891760,STELLAR ORGANIC MERLOT,750ML,,0.00,0,8.66,0.00,
6009679891920,STELLAR ORGANIC CAB.SAUV.,750ML,,0.00,0,8.66,0.00,
6009679892422,LIVE-A-LITTLE RED BLEND,750ML,,0.00,0,88.25,0.00,
6009679893627,STELLAR ORGANIC PINOTAGE,750ML,,0.00,0,0.00,0.00,
6009801468297,3000 BC LUSCIOUS SCARLETT,750ML,,0.00,0,,0.00,
6009802018033,BOTANICA CHENIN BLANC,750ML,,0.00,0,,0.00,
6009814180582,K & V HARMONIE WHITE,750ML,,0.00,0,0.00,0.00,
60128538297,RELIC DREAMRISE IPA 12 OZ,12 OZ,4-Pack,0.00,0,,0.00,
601497420005,WOODCHUCK PINK,12 OZ,Single,0.00,0,,0.00,
601497450005,WOODCHUCK,12 OZ,Single,0.00,0,,0.00,
601497460005,WOODCHUCK DARK & DRY,12 OZ,Single,0.00,0,,0.00,
601497470005,WOODCHUCK PEARS,12 OZ,Single,0.00,0,,0.00,
601497490005,WOODCHUCK SUMMER,12 OZ,Single,0.00,0,,0.00,
60238033323,CAPT MORGAN SHERRY,750ML,,0.00,0,,0.00,
60275500198,FIRESTONE WALKER,12 OZ,6-Pack,0.00,0,,0.00,
60275500199,FIRESTONE WALKER,12 OZ,6-Pack,0.00,0,,0.00,
60275500510,FIRESTONE WALKER,16 OZ,4-Pack,0.00,0,,0.00,
60335445,TSINGTAO CHINA BEER,12 OZ,Single,0.00,0,,0.00,
60341291,RED DOG 12OZ CAN,12 OZ,Single,0.00,0,,0.00,
60367510161,ALLAGASH WHITE CAN,12 OZ,12-Pack,0.00,1 | 1,33.50,0.00,M
60367510177,ALLAGASH WHITE CAN,16 OZ,4-Pack,0.00,0,56.22,0.00,
60367510188,ALLAGASH WHITE BTL.,12 OZ,6-Pack,0.00,0,42.00,0.00,
60378623204,RELIC WHITING 12 OZ CAN,12 OZ,6-Pack,0.00,0,,0.00,
60617920300,BORGO TESIS PINOT GRIGIO,750ML,,0.00,0,,0.00,
60617920750,SVPREMA GRAPPA,750ML,,0.00,0,,0.00,
60617921003,CIPRIANI PROSECCO BRUT,750ML,,0.00,0,144.00,0.00,
60681301800,IPSWICH ORIGIONAL ALE,12 OZ,Single,0.00,0,,0.00,
60705419020,EPIC RUN SAUV.BLANC,750ML,,0.00,0,84.00,0.00,
60705449225,SWEET BITCH MERLOT,1.5L,,0.00,0,,0.00,
607143900033,SS 12 PACK BOTTLES,12 OZ,Single,0.00,0,,0.00,
607199017014,BATCH 19 LAGER,6PK,Single,0.00,0,,0.00,
60753101115,ICARDI L'AURORA,750ML,,0.00,0,,0.00,
60753107215,COSTIOLO SANGUE DI GIUDA,750ML,,0.00,0,,0.00,
60753151062,DUCCETO CHIANTI,750ML,,0.00,0,,0.00,
607825000018,ST IDES 16 OZ CAN,16 OZ,Single,0.00,0,,0.00,
608200076639,PARROT BAY MARGRITA,8 OZ,Single,0.00,0,,0.00,
608382056810,RED STRIPE LIGHT LAGER BEER,12 OZ,Single,0.00,0,,0.00,
60844204380,AWAKEN SAUV BLANC,750ML,,0.00,0,100.00,0.00,
60859755125,STONY CREEK FLOTILLA CAN,16 OZ,4-Pack,0.00,0,59.50,0.00,
60864199625,RELIC FORTNIGHT IPA 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
608797500350,SAPPORO BOTTLE,12 OZ,Single,0.00,0,,0.00,
608797590355,SAPPORO LIGHT BOTTLE,12 OZ,Single,0.00,0,,0.00,
60885737,SHINER BOCK HAND CRAFTED,12 OZ,Single,0.00,0,,0.00,
60886685705,ONYX REG.,750ML,,0.00,0,,0.00,
60922484972,ROTATION CABERNET SAUVIGNON,750ML,,0.00,0,,0.00,
60922484974,ROTATION MERLOT,750ML,,0.00,0,,0.00,
60928644960,RIFF PINOT GRIGIO,750ML,,0.00,0,96.00,0.00,
60937839531,RELIC WYLDER 16 OZ CAN,12 OZ,4-Pack,0.00,0,,0.00,
60937839532,RELIC FOUND OBJECTS 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
60937839533,RELIC BLOOMIST 16 OZ CAN,16 OZ,4-Pack,0.00,0,,0.00,
60937839534,RELIC STOCKIST IIPA 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
609425400013,POST ROAD PUMPKIN ALE,12 OZ,Single,0.00,0,,0.00,
60978823127,DEADWOOD BOURBON 81 PROOF,750ML,,0.00,0,,0.00,
61037358131,LES HERE+IQUES RED WINE,750ML,,0.00,0,,0.00,
61056309890,SOPLICA VODKA,375ML,,0.00,0,,0.00,
61056309908,DUTCHCRAFT VODKA MINI,50ML,Single,0.00,0,98.92,0.00,
61074600069,CA'FURLAN PROSECCO,750ML,,0.00,0,120.00,0.00,
61074600085,ROSATI PINOT GRIGIO,750ML,,0.00,0,,0.00,
61074600086,ROSATI CHIANTI,750ML,,0.00,0,,0.00,
61074600097,CA'FURLAN ROSE,750ML,,0.00,0,,0.00,
61126910171,RED BULL SUGAR FREE,8 OZ,Single,0.00,0,36.98,0.00,
61126999100,RED BULL ENERGY DRINK,8 OZ,Single,0.00,0,36.98,0.00,
61300872073,CRAZY STALLION 40 OZ BOTTEL,40 OZ,Single,0.00,0,,0.00,
61300872090,CRAZY STALLION 24 OZ CAN,24OZ,Single,0.00,0,,0.00,
61300874829,ARNOLD PALMER,24OZ,Single,0.00,0,29.50,0.00,
61300874832,ARNOLD PALMER 12 OZ CAN,12 OZ,6-Pack,0.00,0,32.45,0.00,
61300875220,ARNOLD PALMER 12 OZ CAN,12 OZ,12-Pack,0.00,0,29.40,0.00,
61300875407,ARNIES SPIKED LEMONADE,24OZ,Single,0.00,0,29.50,0.00,
61310305229,CHATEAU SAINT HONORE ROSE,750ML,,0.00,0,,0.00,
61325410000,BALLET OF ANGELS WHITE WINE,750ML,,0.00,0,122.00,0.00,
61325460000,BALLET OF ANGELS RED SERPH,750ML,,0.00,0,117.00,0.00,
61331940001,PUNTO Y SEGUIDO GARNACHA,750ML,,0.00,0,,0.00,
61331970001,TEOREMA GARNACHA,750ML,,0.00,0,,0.00,
61375000001,STONINGTON SEAPORT WHITE,750ML,,0.00,0,,0.00,
61403602606,NEW HOLLAND,12 OZ,6-Pack,0.00,0,,0.00,
61403610701,NEW HOLLAND BEER BARREL,750ML,,0.00,0,,0.00,
61403612013,NEW HOLLAND KOMBUCHA IPA 12 OZ,12 OZ,6-Pack,0.00,0,,0.00,
61543571376,RELIC VIOLET RAY 16 OZ CAN,16 OZ,4-Pack,0.00,0,,0.00,
61543571378,RELIC FERAL KING IIPA 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
61600381422,ZING ZANG BLOODY MARY MIX,32OZ,,0.00,0,46.25,0.00,
616900000,DOWNEAST PEAR,12 OZ,3-PACK,0.00,0,28.99,0.00,
61776811117,SVEDKA VODKA,1.75L,,0.00,0,94.46,0.00,
61776811175,SVEDKA VODKA,750ML,,0.00,0,0.00,0.00,
61776811375,SVEDKA VODKA,375ML,,0.00,0,121.84,0.00,
61776812175,SVEDKA VODKA PLASTIC,750ML,,0.00,0,120.87,0.00,
